Id,State
60cce36d-b8df-4c1a-8d70-50eb4f6a45fc,closed
60cce36b-7d9a-4b27-b9f7-2efe61041a4c,closed
60cce36a-1556-4175-ae66-8c2fded40f56,closed
60cce368-69ed-468a-9d13-8f7e22eab43c,closed
60cce366-ff7b-4cd3-a2d0-23e56df048ca,closed
60cce365-a747-4c42-a86a-0ca81a15d845,closed
60cce363-6b08-48db-a0c9-d1598d5a24eb,closed
60cce361-d767-4e88-8b40-27368377f9ec,closed
60cce35f-51ed-445e-a2eb-5fe79029c8e0,closed
60cce35d-2368-4cfb-9288-a0b9bbcc9945,closed
60cce35c-683e-4ac4-95e6-e392f2e97ac8,closed
60cce35a-aa26-4b87-9fe0-a3e63b1d6573,closed
60cce359-96c2-4e36-b3f0-015940f88299,closed
60cce357-8bc5-4db7-97b5-9eca73cb259f,closed
60cce356-4d8a-47cb-ad81-9f67a7d2f832,closed
60cce354-140a-42b9-af4f-e1dce22b056d,closed
60cce353-9a50-4d8a-b5ae-28c7551770dc,closed
60cce351-e60f-4ec2-a84b-cffcdd5ebfd6,closed
60cce350-49b8-4867-8775-c95741b2b366,closed
60cce34e-54c6-483d-b590-1c1b94028e62,closed
60cce34d-7d93-41b1-90c2-84471479b753,closed
60cce34b-4556-4999-9555-2d35576d02d7,closed
60cce34a-335b-40f5-b557-e85ea2838f0c,closed
60cce348-ae90-4ec1-89b9-9da24130d444,closed
60cce347-4f70-41cb-bde1-b0f1a648c567,closed
60cce345-0a2a-46d7-90ea-eee68548c4cd,closed
60cce344-8fab-4a36-a44f-0063b9805c7c,closed
60cce342-dcde-4af7-9e5e-66838749a92d,closed
60cce341-4d9a-4d0d-9359-1152b7ee932f,closed
60cce33f-161e-4159-af4a-0e702575bbf2,closed
60cce33e-59ea-4994-ba4f-4cefcf6b5586,closed
60cce33c-562e-463e-bf46-fc76c884f85d,closed
60cce33a-f64c-4a33-8264-7f5d77e89739,closed
60cce338-9b1b-49a0-a935-45fab68c610a,closed
60cce336-b22b-4157-acfd-2a96cf595137,closed
60cce334-c173-4021-a74a-8207294b88c1,closed
60cce333-3319-428c-8e86-6a72af553a54,closed
60cce331-6a9d-4796-9fb1-d14970b742bf,closed
60cce32f-7ccb-4c8b-ae88-188224d35f87,closed
60cce32e-e2bd-427d-854f-7d115dc746a9,closed
60cce32c-a187-4e2e-ac2d-558ae8e9ddaa,closed
60cce32a-de39-4af2-a3a1-4f51c674b5ac,closed
60cce329-7ce0-4b77-a128-3ed2dbdc1eba,closed
60cce327-f5a1-4a8f-8c8b-f98aa0635eb1,closed
60cce326-4230-46c8-b4df-4aac0618375d,closed
60cce323-78de-47b2-8fab-b9c9a9d590b3,closed
60cce322-b15e-4834-ae1a-d16dbf5765ed,closed
60cce320-4851-4190-8a5a-98e2e2f5a70f,closed
60cce31e-3777-43d2-aa88-08ed5b3b90fb,closed
60cce31d-d8de-49c7-9590-012db58ab4f4,closed
60cce31b-e15a-489d-ac1b-5cbb4987bdde,closed
60cce31a-3beb-4e36-ab65-8f3fea3d629e,closed
60cce318-51cd-4394-ae53-408088a1050b,closed
60cce316-d28b-4762-b978-128ed7eb6882,closed
60cce315-7432-43a5-a26e-4fdd56d6cac4,closed
60cce313-723e-4d46-b24d-0795e84acefd,closed
60cce311-a73c-4df0-a7e8-9b69fb3af2fe,closed
60cce310-8568-4743-8ac0-06b4ff264989,closed
60cce30e-5d22-4598-a769-f6bc0594c9ca,closed
60cce30c-9382-4bff-9f77-2481cb844c2b,closed
60cce30a-7faa-4b9a-8687-e54cccea26d5,closed
60cce308-b84f-4da6-b96a-47c2bb828ab3,closed
60cce306-a4c1-4ab7-b273-91f854926824,closed
60cce304-d936-44e1-b29d-69477ab2837a,closed
60cce302-fdca-4887-a7aa-18f41ffcc8ad,closed
60cce301-f151-40b5-b273-5f0c5bb3adc8,closed
60cce2ff-edd1-47c8-ab1f-292d21b14515,closed
60cce2fe-2c04-4654-aa06-967b64821d3b,closed
60cce2fc-d837-405d-8448-86d95676cf9b,closed
60cce2fa-0e9a-4e24-85a7-2576f2354bdb,closed
60cce2f9-3b58-40a7-80d2-755a0fef726b,closed
60cce2f7-90b3-40a5-95e0-2a83e5c9b392,closed
60cce2f6-7a26-4f67-8dbd-88dbf41163dc,closed
60cce2f4-5dc7-46a5-81b2-44b9250d9b7e,closed
60cce2f2-d6bd-482d-9ad8-b28c52ac90f6,closed
60cce2f1-1985-4edc-965e-0f1e5dd868cb,closed
60cce2ef-58df-40d8-b507-eb04eb05c963,closed
60cce2ee-1a92-48b6-8e0e-02041362d7a9,closed
60cce2ec-a9a3-48fd-9f5c-637535baf7d2,closed
60cce2ea-7fd7-4427-9246-59dd2167065a,closed
60cce2e8-9fde-47cc-ba47-b6e65d9c3240,closed
60cce2e7-7dac-4ef9-8e30-2aabe2fda152,closed
60cce2e5-a4d8-48e3-b088-844344d9e6e7,closed
60cce2e3-5617-4a99-96eb-f604cf309116,closed
60cce2e2-4cbf-4118-9a43-57f8438972ae,closed
60cce2e0-a523-4bef-817c-736d47cfe1a0,closed
60cce2de-4e85-4434-b283-1e890d0f348c,closed
60cce2dc-7c74-4623-bbeb-ba8d4d4651a4,closed
60cce2da-ec3a-49a8-b663-3edcb65972b0,closed
60cce2d9-371c-47a4-9fb1-c061a66fe2d2,closed
60cce2d7-ad45-49ef-9432-6ac56186d159,closed
60cce2d4-74c6-48e0-96d3-c937f63fa342,closed
60cce2d2-d4cc-42e7-91d7-4b65323b5446,closed
60cce2d1-a3ba-4d20-9758-44bd6f4233af,closed
60cce2cf-b6f4-43bd-a5dc-1849f2e5a814,closed
60cce2cd-2a5b-4929-b124-19c5e89ce81a,closed
60cce2cc-6aa8-41d9-ae2b-25d4a6dc8a96,closed
60cce2ca-1558-47b0-94a5-d876da8e1e1c,closed
60cce2c9-4785-46cc-b643-97f8cfb8109f,closed
60cce2c7-28dd-41a0-b8e9-62be80780d85,closed
60cce2c6-03e6-472c-85e4-6ce726775ce1,closed
60cce2c4-4f1e-464d-9d01-3113fac23ded,closed
60cce2c3-9ab5-49c9-b23a-b854ba639f45,closed
60cce2c1-7dbb-4943-94a0-fab327a3621b,closed
60cce2bf-ed41-47cb-baa5-0a157ab086ce,closed
60cce2be-4486-4d68-87b8-fdf1dbc4c1ae,closed
60cce2bc-1e4d-4009-8eaf-74d5e22e10b2,closed
60cce2bb-6f93-423f-879f-0ca40df8cf95,closed
60cce2b9-9b47-47f4-9c53-7ea340e3b652,closed
60cce2b8-140b-47a0-bd05-29af0acf57d1,closed
60cce2b6-3cac-45f8-a551-1e1c88444184,closed
60cce2b5-4021-4900-a555-364af6cc5f95,closed
60cce2b3-cbc5-4bd2-8235-fc35b98ab15c,closed
60cce2b1-8e94-4477-bb0b-3b0b1b4dafa1,closed
60cce2b0-7980-4b3f-b5cb-7df88ccf79dd,closed
60cce2af-b5e0-4f64-b090-ce71b7282d37,closed
60cce2ad-6af5-4320-a2a5-226bfa3d9fdd,closed
60cce2ac-6b8b-4892-8a5c-d1d693950999,closed
60cce2aa-1848-4c36-a911-f9ce6eef0379,closed
60cce2a9-836b-4067-8850-ed9be80c60ef,closed
60cce2a7-091e-4517-9cfc-ab5e53bb00fe,closed
60cce2a6-d15d-4020-9116-5b10a56054fd,closed
60cce2a4-6d64-4e6f-956b-bbf3e536a4c3,closed
60cce2a3-303c-4ea7-9593-c36ee54624f5,closed
60cce2a1-f59d-458b-85f5-920eea439575,closed
60cce29f-238c-46e9-8a28-a8ef28982940,closed
60cce29d-63d6-46d0-aad7-e886d5149afa,closed
60cce29c-77bc-42d2-8232-32a868fc3004,closed
60cce29a-65a6-4633-aff8-62f8d605a9e1,closed
60cce299-22b4-4423-9afa-aa3175d04dbe,closed
60cce297-5ac5-41ee-bb03-27bc460dedcb,closed
60cce296-ba1f-44a2-b06d-49d9950530d3,closed
60cce294-0e15-4f03-9815-ad7e8db1dbc7,closed
60cce293-f7c3-4d8f-98b3-8e05fa9d3d5e,closed
60cce291-bcbf-4956-9bfe-99c6add348d8,closed
60cce290-1521-4639-8cab-4fc1e281afd8,closed
60cce28d-33dd-4304-9b4b-62d8dddc1dd5,closed
60cce28b-2d3c-4f89-8e59-8110f86a3f64,closed
60cce289-04df-4ce0-bff9-049457ca768d,closed
60cce287-80a7-4825-b63e-665506de9f8b,closed
60cce25e-7fb6-4280-b4aa-d1c1939d234c,closed
60cce25c-5ed2-4814-87da-977d4edba53e,closed
60cce25b-e324-4882-814a-563d030053d3,closed
60cce259-4f77-445a-8194-0d85088adbda,closed
60cce258-09fc-4cb5-999a-f73bd406d048,closed
60cce257-2356-49fb-b2f1-ab7cf02f5c97,closed
60cce255-4280-46ad-8a35-5e210b08c7b6,closed
60cce254-85ea-4eef-a123-c3e610803130,closed
60cce252-a6b4-4f28-92d4-1448566a06ff,closed
60cce250-aee2-44b9-b0ad-ac0344c019c6,closed
60cce24f-81cd-4636-bfa8-3d77ef251376,closed
60cce24d-6f42-4f1d-a163-f1826354ce76,closed
60cce24c-6e96-43df-92d1-f224a40b4da7,closed
60cce24a-f817-4e70-b108-c7684c72a6e6,closed
60cce249-345f-471e-912c-d6f1b3f465e0,closed
60cce247-1e03-465c-99fe-86f67ae76626,closed
60cce246-54ac-49a4-8871-e91e44a32f7f,closed
60cce245-b518-4fa0-8bcf-002236c74e7d,closed
60cce243-a582-482d-b211-050d34436f15,closed
60cce241-bd31-416e-9fa8-7f96f7db0a87,closed
60cce240-1d9a-42ea-8748-70f218cb5a5a,closed
60cce23e-66dc-49e2-b421-45f02f458559,closed
60cce23d-280b-4ffa-b4c4-68d81427e62d,closed
60cce23b-7e51-4b00-b435-1b2f5b11f827,closed
60cce23a-59d9-4da3-ae5b-456f5d8d08b7,closed
60cce238-3e3b-4e9e-a127-4c939e5e48e7,closed
60cce237-c5d7-40cb-8838-6385c6027f8a,closed
60cce235-4a65-475a-b8a3-1657b2bd14be,closed
60cce234-7c1f-4ff8-b1bc-d6d16646865f,closed
60cce232-808d-4443-a3ec-557164e6b69a,closed
60cce231-5eb6-4579-b905-68979b4d9bb6,closed
60cce22f-f0e1-4df5-9b66-93757697d3ad,closed
60cce22e-fce8-4f59-a2b7-d099e83cd3af,closed
60cce22c-78d0-4724-82b0-7cb7575cf3ed,closed
60cce22a-680f-4ad7-accc-a9e1d9ed03d2,closed
60cce229-6d39-4e48-b933-7e6e937a20ec,closed
60cce228-2bad-43cb-b9f9-8e12fc0ce234,closed
60cce226-609d-4b67-8e67-c4e7a5168843,closed
60cce225-5c50-42e1-8bf4-e34454cac43e,closed
60cce224-5b2a-41f8-a1eb-977587159a52,closed
60cce222-1f05-4695-b674-318c52c9a29a,closed
60cce220-b51b-49e3-88ef-341a797bf2f3,closed
60cce21f-edf8-4425-96ce-5d225f4ccf1a,closed
60cce21e-e929-43ae-bf5a-89f966cbcff8,closed
60cce21c-e9f6-4665-8d5c-4441d75b0498,closed
60cce21b-545d-4e93-97dd-e97cf6887d30,closed
60cce219-f722-4c94-9f3f-72689330cee7,closed
60cce218-d6ac-4997-a800-5e139865bef6,closed
60cce217-8f4e-4f65-8f53-a017ee2c24b3,closed
60cce215-a267-402f-bf3f-47c3c1fbd7fb,closed
60cce214-2889-4cee-93bd-b2c3ce17a273,closed
60cce212-d0da-4172-b70e-ef85ed88f3fc,closed
60cce211-6701-4f63-938a-cadd4319dd99,closed
60cce20f-b101-46de-8a05-1a636bbd0c24,closed
60cce20e-4a62-4cb6-877e-5f01d232f35c,closed
60cce20c-b02f-4f29-82e8-8962a159ff7b,closed
60cce20b-c6a0-40a2-8229-ce89cde812a4,closed
60cce20a-a8e3-4de5-994b-41c8093195e8,closed
60cce208-ca02-487b-8f48-086450de9213,closed
60cce207-4aa8-43b0-8994-613cc4d56ace,closed
60cce205-dc1f-4c69-8cad-3a327edbcf92,closed
60cce204-7243-4539-a4c8-9d705da8a465,closed
60cce202-9970-48ba-b4ab-9f696505f6f3,closed
60cce201-5b38-4a36-8a1f-28a9d0fa04a3,closed
60cce1ff-f2c9-4bf3-afa3-cdea7fee783c,closed
60cce1fe-f548-4b04-b6e7-d0afb281df16,closed
60cce1fc-92eb-45c5-bffd-435a46d449ce,closed
60cce1fb-e046-40b5-9db9-3641e21fe42b,closed
60cce1fa-90af-4704-af95-7bd2b56b5232,closed
60cce1f8-c1ca-410c-9d58-2b12f7acc3c4,closed
60cce1f7-bae6-47c5-81d0-ae90684f2281,closed
60cce1f5-c5c2-4141-b002-5dba907f5187,closed
60cce1f4-607f-4e97-a761-855746bf4590,closed
60cce1f2-7a72-40b7-977e-cb71744c5025,closed
60cce1f1-7ef0-4127-893c-2824129e9d36,closed
60cce1f0-df66-46c9-835a-4f8f4c8ae5fc,closed
60cce1ee-ad9d-47d8-9814-d0bb54b4d9cc,closed
60cce1ed-94f3-4a21-81f2-6a1cb3813c55,closed
60cce1eb-16d9-4829-a2a2-5cf8be4f0e85,closed
60cce1ea-53b0-4cad-82a0-cccbb72c7f19,closed
60cce1e8-3a74-4fb2-83a9-5f96fa764c93,closed
60cce1e7-cbd9-4edb-bcd4-6c4788a4078b,closed
60cce1e5-8147-4edc-858d-1484cb907bc2,closed
60cce1e3-c517-4b2d-bdff-9b6ea9ff22cd,closed
60cce1e2-b95e-4e93-8518-977643abc037,closed
60cce1e1-4f1a-4dbb-a193-a650c8c98949,closed
60cce1df-6388-4aef-a81b-d82c21401313,closed
60cce1de-2f0c-4899-8a5b-2fae33e5cecb,closed
60cce1dd-5fa7-4e28-9c0a-2a86d1d76b90,closed
60cce1db-7b0f-4fbf-8de9-f36602a8e63d,closed
60cce1d9-a786-40eb-82bf-9adf5e46e8e2,closed
60cce1d8-5395-47ad-965d-1b0913312c6d,closed
60cce1d6-3402-428d-80f4-38cd34ddef70,closed
60cce1d5-8fa6-4618-8e03-acd9cb2615cc,closed
60cce1d3-4f31-450e-a04f-50c3251f58d5,closed
60cce1d1-498a-4a53-864c-bcb350cd4932,closed
60cce1d0-3d27-47c5-9483-718a64bd7e4c,closed
60cce1ce-3423-4bae-93b1-2628c5486e24,closed
60cce1cd-5437-44b5-82ea-548a17fb0b65,closed
60cce1cb-6064-4152-8baf-878452dc6ab6,closed
60cce18b-85ba-4858-aac5-773f91c672a9,closed
60cce18a-3df0-4230-973e-e3bae090ef2a,closed
60cce188-9af1-4981-a661-97e17e736db8,closed
60cce187-0686-436f-8b4d-5d1d76e7afc9,closed
60cce185-5d11-4090-a5d0-132130bad9a5,closed
60cce184-44bc-41c3-9312-8c58fdce7f45,closed
60cce182-39fd-4312-bf25-c9d9c2eef34a,closed
60cce181-0130-4b5c-91f8-19aec9308138,closed
60cce17f-e600-4dc6-9f9e-c2c069695aef,closed
60cce17e-6cc9-47b1-b676-231e0aee4ab0,closed
60cce17c-c56e-4594-a4ce-458ba76fd0bc,closed
60cce17b-2dd9-4664-8d80-4cc155e262cd,closed
60cce179-ea77-408f-bb02-82195dc7ce95,closed
60cce178-ac4b-4e49-856f-3a817db7d112,closed
60cce176-3c3b-4e6b-8489-1cb70a123f60,closed
60cce174-6eba-4120-9ab6-12d90bddea23,closed
60cce173-232e-4030-8421-ef2e5dc4c265,closed
60cce171-d391-48ce-b64a-2028eb2558dd,closed
60cce170-9d69-4f5c-ba9f-0d673b815caa,closed
60cce16e-38b8-454f-beb6-23634c6fb09a,closed
60cce16d-ef37-4d18-bcc6-f31c820d0003,closed
60cce16b-6c20-4a8c-acac-10c51297cbf7,closed
60cce16a-c742-4ec3-b137-ba7077a9a9be,closed
60cce168-a13e-44fb-985c-269265f9b365,closed
60cce167-ed8c-4e54-a14f-ee9b5767ba0b,closed
60cce166-74cb-4427-a530-4c5e46d889c5,closed
60cce164-71b5-4639-ae74-411e7ae7d0d7,closed
60cce163-c0d9-4a13-8f6a-0e71fcf9867d,closed
60cce161-690c-4786-932b-dd9685649430,closed
60cce15f-2d56-4348-985c-09185483eee5,closed
60cce15e-e5ec-4fe6-8ca6-77b6877cc84b,closed
60cce15d-b995-451b-814f-0273236d8c52,closed
60cce15b-630b-4c62-b7b1-106161fa6049,closed
60cce159-470b-4d2f-b67c-a9162eeede18,closed
60cce158-2af1-4f33-a659-586f0f16e506,closed
60cce156-7846-40be-a881-dbd532ead61a,closed
60cce154-c640-4768-a23d-773bc7c5171f,closed
60cce153-1c2e-4103-8d44-3253dbd86b02,closed
60cce151-8b9f-4065-8aeb-2989ad331b25,closed
60cce150-c7e4-4cab-ad4c-bfe71b05b24e,closed
60cce14e-ac08-4389-831d-92f165f380dd,closed
60cce14d-76ef-4679-a458-9a84f1db7b8e,closed
60cce14b-78ed-4d45-84f5-5d6b2fb889a5,closed
60cce149-de00-40f0-8e34-1284a1a618bb,closed
60cce148-d118-4ab3-87c8-a1a51ed3bc6f,closed
60cce146-fa32-4713-9644-58732fca1473,closed
60cce145-77cd-4aff-bd15-1f8e9f837b5b,closed
60cce143-5f40-4831-8540-1d65dfa177fa,closed
60cce142-393a-4eb6-bd62-00fa247a53fb,closed
60cce140-2c50-4fbf-9a41-37bfd2907a53,closed
60cce13f-78e3-4ee4-85fa-eab82de0beff,closed
60cce13e-0d96-461a-a64a-b686003d15b3,closed
60cce13c-cd22-44c6-a2b4-777a33fe5a83,closed
60cce13b-1868-426a-bec1-5de9e1bd8499,closed
60cce139-c7c1-4f45-9e8a-26b8b8fac6eb,closed
60cce138-7d0f-4ec6-a991-0275b1e5549a,closed
60cce137-2ea8-4a15-a38a-2f0de21aa14a,closed
60cce135-6903-484e-aa87-209ebee87c3e,closed
60cce134-48dd-419b-b39c-6124d56dd6a4,closed
60cce132-c7ac-48cc-a4a1-52689f4caab9,closed
60cce131-e3cb-45cb-b8e0-61c2f58425d8,closed
60cce12f-5b92-41b6-a424-4a5712162a99,closed
60cce12e-f5d3-47de-b7f4-d9abe92de990,closed
60cce12d-76d0-4a21-9bb0-91df3795ff51,closed
60cce12b-794c-4004-8fcb-9d948a8c9aa1,closed
60cce12a-0211-45b8-9d0d-d23794772e01,closed
60cce128-db15-498a-9b8b-20320aabf2aa,closed
60cce127-632c-4edf-a38b-be9fb9849fc8,closed
60cce125-596d-4e17-8229-e2c3b8056a1d,closed
60cce124-c155-429f-9801-e67245b31937,closed
60cce123-91fa-40ed-a1f4-dcf65f3f342c,closed
60cce121-fa14-498c-a646-f6321fd2b3ad,closed
60cce120-663a-42e9-93c9-28e3426fabc7,closed
60cce11f-c8ae-4220-ba42-473ae9f1bd06,closed
60cce11d-8430-4531-b831-67117216b08b,closed
60cce11b-1c01-4a88-991c-b75d5f7adb7b,closed
60cce119-9169-4b7f-9af4-5c436b84830a,closed
60cce118-874f-4719-a684-b3c9c617ba82,closed
60cce116-9e57-48e8-b5da-406ceb0f507d,closed
60cce115-f328-43c2-bb00-20b8324e677f,closed
60cce113-4ea3-4de7-b17f-ea25bd0ff6e8,closed
60cce112-6465-4399-8311-78b75177ac53,closed
60cce110-b8cd-4f6c-9afc-c76defdd1828,closed
60cce10f-2dbe-4130-9e4c-6fc06545d777,closed
60cce10d-1da8-4460-84f8-e95123dd9338,closed
60cce10c-8f78-4564-aaa7-46245cde7dc0,closed
60cce10a-199f-41b1-8e64-3205a5f7c97a,closed
60cce109-3df2-41b0-ab96-7097002adecc,closed
60cce107-cff4-4cab-a216-467a11a3b3ee,closed
60cce105-f736-4e59-96d3-af6360c53d0c,closed
60cce09c-f429-4c6a-9dba-d3127b3be7e0,closed
60cce09a-b4e0-4ada-b5ba-45849b9b7e48,closed
60cce098-9958-4483-b330-0b6a0f0f5a48,closed
60cce097-a2a0-4744-9bf4-b7d06ca97d9b,closed
60cce095-4613-4954-af3c-fabea3fbdc1c,closed
60cce093-e8a9-4396-a230-87bc2f5d0397,closed
60cce092-7a35-4ee6-8c0f-99b14f865ac4,closed
60cce090-c5ce-4638-ab47-adf235ec3b94,closed
60cce024-df77-4919-8ce2-c3a26552311f,closed
60c93431-bcca-43d3-bbeb-59885c967788,closed
60c93430-8c44-4a80-8d92-ece4ff7ecd57,closed
60c9342e-c502-4a13-af21-508d2561b884,closed
60c9342d-4a98-489d-ab4f-f80dee0c2dab,closed
60c9342c-f6cf-478e-80e0-281b84e36073,closed
60c9342b-c1d6-4d12-829c-fa4be7ebf547,closed
60c9342a-8162-489d-b69c-035ad6f1fd58,closed
60c93429-f855-401e-a1b4-8dde7fa16489,closed
60c93428-9ca8-4c17-84f2-bbe836231376,closed
60c93426-0ea5-42ca-bda0-363c66f9b21c,closed
60c93425-9946-4209-aed2-e2326d8d63f6,closed
60c93424-8631-4e66-9107-d1bc2972a3bc,closed
60c93423-3be1-4053-b34d-7145b409a7ff,closed
60c93422-dcdd-43ee-906f-5b02ba77fc5f,published
60c93421-e182-4d49-8b81-988d7953b84f,closed
60c9341f-8e46-42ba-aced-c38642be1c4e,closed
60c9341e-b27a-4b88-b0c9-98b569c4fd62,closed
60c9341d-81b8-4506-983b-cd6b3ef5b0f8,closed
60c9341c-dd32-43f7-ae8c-b941b55e6a31,published
60c9341b-e261-484a-8247-2a155232c067,closed
60c9341a-71d6-4086-a1e3-787ca3ec3339,published
60c93419-62c3-4452-abac-d412069c0ea0,closed
60c93418-c734-422d-974c-a1fb1b5946be,closed
60c93417-c0e1-4250-806f-77a41a74c03f,closed
60c93415-2f7f-4f6a-81c3-c0b35fdfa345,closed
60c93414-2a14-4a2b-94df-7ece8483f559,closed
60c93413-3ec6-4a83-8dbf-862852f92213,closed
60c93412-82fd-4aa0-b603-c01cee15927a,closed
60c93411-ccdb-45d2-b8c8-e985f12ffceb,closed
60c93410-2948-492a-a79c-f47d2628dada,closed
60c9340f-5957-452e-ab68-d956b2a8ceb6,published
60c9340e-f806-4dab-bde5-90cab8fe6783,closed
60c9340d-dfee-4ee7-95fd-61cd17543a7d,closed
60c9340b-b556-4ee4-be63-044a8f9a9304,closed
60c9340a-0684-4569-841d-ecdf2eb815dc,closed
60c93409-423d-456f-8e0a-7aaeedddc7e1,closed
60c93408-639f-484c-80dd-b9982613195c,closed
60c93407-15b5-4db9-8d34-612cbe7e2413,closed
60c93406-fd17-4b7d-80b9-485f62829dee,closed
60c93405-c53a-4092-8d4a-2250438da22b,closed
60c93404-c3ec-4e4c-92d6-32fa37aee1c1,closed
60c93403-19cd-4364-8b97-c1994721c1d1,closed
60c93401-d321-4c9c-a96e-6fa88e639ff5,closed
60c93400-b30f-4084-bf13-a4885d1925e9,closed
60c933ff-9382-4e70-ae00-da95634420ee,closed
60c933fe-e0f8-4dd7-b837-2ee8a63163c0,closed
60c933fc-b3b0-49b0-bb37-9ad599e4b8cc,closed
60c933fb-9b5d-4855-a2d2-89fc715b466f,closed
60c933fa-bd59-4e99-acd3-fe6a9019feff,closed
60c933f9-792b-4d29-ae14-49048f9f6c54,closed
60c933f8-5d0d-493f-b4a6-93011ef71ab5,closed
60c933f6-a7af-4995-8773-27400b2e3c2f,closed
60c933f5-2830-43a0-9e70-4134121914a1,closed
60c933f4-dad7-4989-98a0-7400d29deeac,published
60c933f3-b2b4-411e-afc9-fc83fd399bc7,closed
60c933f2-92ac-4aba-914b-0205007e5247,closed
60c933f0-241f-424d-a940-88e1ae7ad39e,published
60c933ef-bb48-4d7f-9630-79c44d53c00c,closed
60c933ee-72a0-40d1-88b6-78c7998105ab,closed
60c933ed-fa36-4a05-8b6d-a929ca165d1c,closed
60c933ec-9058-406b-8e21-7fc04fbc1745,closed
60c933eb-ec76-473a-a0f0-3439a22e8e2c,closed
60c933ea-0f24-4f15-94af-d95dddb6a6ed,closed
60c933e9-80b6-4c2b-b9dd-c820bbfdf9a3,closed
60c933e8-e911-4449-9ef8-b56cabfdf1dc,closed
60c933e7-2713-4319-b32d-07101186911b,closed
60c933e5-16f9-4b7b-8757-59e8f0893876,published
60c933e4-6c78-4778-b6d0-3cf0c63a7f7d,published
60c933e3-4bbb-49b0-8bee-daaf0aa3992b,closed
60c933e2-d8f9-47ad-ad8c-aa19f7ead6de,closed
60c933e1-4713-4700-86b3-604f33db6204,closed
60c933e0-503d-463e-b3f5-f714e74023ff,closed
60c933de-3b8a-4172-947f-cf64d58d3b11,closed
60c933dd-41f4-4b85-bec0-b45536251eae,closed
60c933dc-8ec7-4ec8-8087-c6618eeea01a,published
60c933db-4ed5-49c7-b017-61b43cd94edd,published
60c933da-7de8-4acc-baae-4b5283991b25,closed
60c933d9-e219-4c65-ba10-5bcd0f76d7ff,closed
60c933d7-1c74-4727-8496-75efc9d3ec24,closed
60c933d6-6c42-4b33-b226-d175a3afd772,closed
60c933d5-56fe-47f3-afd5-e79561f2b905,closed
60c933d4-0100-4231-b238-1cbd2d329d0f,closed
60c933d2-a5a1-4b71-9cd6-f7b3a35e9381,closed
60c933d1-273c-4c58-a4bf-3e9d863acaa8,closed
60c933d0-a2a1-4ccc-aaaf-d42ca1e6cf27,closed
60c933cf-21f4-4905-b569-0eef74adaa0d,published
60c933ce-d138-4954-b991-8a268a33590f,closed
60c933cd-0dc6-4579-8228-027aa419c330,closed
60c933cc-ca61-4932-9715-530d3981cafd,published
60c933cb-c90e-4ecc-8fd9-88da6662493b,closed
60c933c9-a30f-4120-82ed-b1b5deb76e22,published
60c933c8-53a0-431d-9313-df72b17642d4,closed
60c933c7-249b-46c5-954e-9756417384e2,published
60c933c6-99e8-456c-92be-050e908bf445,closed
60c933c5-1078-4f0e-97b7-e5b22a794c73,published
60c933c4-130e-42e1-9803-112f8315c82f,published
60c933c2-2e80-4325-8e06-f29f55ab766d,closed
60c933c1-f924-4f57-979a-86dcc0f3a4c5,published
60c933c0-2b9b-4666-a66f-f6e938b05593,closed
60c933bf-8c23-42ea-8bea-b23515a3290c,closed
60c933be-6f16-4cba-8378-b3389bb352f6,closed
60c933bd-ad64-4bbe-9af5-f079fcde79a1,published
60c933bb-7142-4ea8-b363-57b5ea234675,closed
60c933ba-66aa-49bf-88bd-a8d648dcf921,closed
60c933b9-03d8-422a-8398-9c3c520aabe3,closed
60c933b8-b84e-4fae-9fbf-6e709972a50c,closed
60c933b7-bf21-46ef-838b-692fc0656c68,closed
60c933b6-7873-4d97-906a-864f1a5e533d,closed
60c933b4-4993-467f-a686-49c6c6441942,closed
60c933b3-0995-43d4-95c2-c2e651c2ee45,closed
60c933b2-5c0e-4f4b-9280-e18c6e2b3d02,closed
60c933b1-9102-45a2-8044-9615c808aa7e,closed
60c933b0-858c-4223-b6a6-a507e4ae0fe4,closed
60c933af-eadc-4236-9abe-33f383b1c9ed,published
60c933ad-2165-4aa7-80e6-524917fe5b7f,published
60c933ac-4445-4d3f-ba05-d888b5cff4d6,published
60c933ab-9dab-4065-a95d-c8ad1a6b8e49,closed
60c933aa-fda3-464d-9aff-11dda92aa775,closed
60c933a9-09bb-459f-8cc0-7a4de5e81dc3,closed
60c933a7-f051-4b99-97da-df837c0b823c,closed
60c933a6-0cda-46e0-aef9-8e621c3f381f,closed
60c933a5-9cf7-49a9-8439-1f7fe262b6c1,closed
60c932fa-33c0-4a5c-96c7-92e2fb774fe6,closed
60c932f9-f31a-4728-a1c4-7ef24e1e417e,closed
60c932f8-4680-441a-916a-4d311eb4ab05,closed
60c932f6-2fcf-4bef-9ab7-06bf7726d37d,closed
60c932f5-dca8-4e45-88dc-03df9e8fc755,closed
60c932f4-6c7f-48e6-9923-3d4d00e6123d,closed
60c932f3-ec40-4953-95dc-3b5a64f4f85a,closed
60c932f2-ffb1-42a0-8510-792133043eae,closed
60c932f1-7e45-4bec-9825-70745c1b8a60,closed
60c932f0-0a75-4a24-a7d5-271cc251ccd1,closed
60c932ef-4197-4c43-b8da-43073d3e0382,closed
60c932ed-561c-4fba-a909-524b5898932c,closed
60c932ec-717b-4e0a-bf81-7307ab571a6b,closed
60c932eb-271a-47e7-b8dc-2faaa02a082c,closed
